position,,,,,,,Mic_07,Mic_08,Mic_09,Mic_10,Mic_11,Mic_12,Mic_13,Mic_14,Mic_15,Mic_16,Mic_17,Mic_18,Mic_19,Mic_20,Mic_21,Mic_22,Mic_23,Mic_24,Mic_25,Mic_26,Mic_27,Mic_28,Mic_29,Mic_30,Mic_31,Mic_32,Mic_33,Mic_34,Mic_35,Mic_36,Mic_37,Mic_38,Mic_39,Mic_40,Mic_41,Mic_42,Mic_43,Mic_44,Mic_45,Mic_46,Mic_47,Mic_48
771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13628,0.128676,-0.537826,0.530155,-1.014051,1.026472,-1.192076,1.180461,-0.783148,0.77048,-0.373086,0.386613,0,0,0,0,0,0,0,0,0,0
775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.092472,0.087268,-0.512369,0.502505,-0.986265,0.998762,-1.205166,1.194902,-0.819126,0.804851,-0.390083,0.40382,0,0,0,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052734,0.049778,-0.488996,0.477357,-0.957404,0.969771,-1.214993,1.205918,-0.854486,0.839046,-0.406508,0.420188,0,0,0,0,0,0,0,0,0,0
782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027032,0.025459,-0.472727,0.460093,-0.935153,0.947152,-1.219758,1.211704,-0.880681,0.864615,-0.419326,0.432527,0,0,0,0,0,0,0,0,0,0
786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.453048,0.439806,-0.904657,0.916029,-1.222936,1.215767,-0.914657,0.898303,-0.438041,0.450437,0,0,0,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.434505,0.421548,-0.871184,0.881846,-1.219132,1.212809,-0.945383,0.929345,-0.458654,0.469715,-0.026139,0.02613,0,0,0,0,0,0,0,0
794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.417154,0.405146,-0.837143,0.846712,-1.211484,1.205655,-0.974827,0.959601,-0.482016,0.491434,-0.060132,0.060144,0,0,0,0,0,0,0,0
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.404231,0.393306,-0.811406,0.819984,-1.203573,1.197903,-0.996193,0.981841,-0.501269,0.509244,-0.089438,0.089539,0,0,0,0,0,0,0,0
801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.386014,0.376976,-0.776961,0.783932,-1.190067,1.184496,-1.023179,1.010464,-0.529102,0.534796,-0.131711,0.132073,0,0,0,0,0,0,0,0
805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.365889,0.358497,-0.742392,0.747552,-1.173365,1.16837,-1.049563,1.038229,-0.558809,0.56222,-0.175643,0.176388,0,0,0,0,0,0,0,0
809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.342333,0.336886,-0.708228,0.711338,-1.154211,1.149686,-1.074487,1.064747,-0.590408,0.591299,-0.218941,0.22027,0,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.321828,0.317738,-0.682926,0.684466,-1.138367,1.134386,-1.092468,1.083958,-0.615225,0.614122,-0.249675,0.251583,0,0,0,0,0,0,0,0
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.289705,0.287241,-0.650011,0.649292,-1.115629,1.112635,-1.11541,1.108283,-0.649364,0.645649,-0.286409,0.289385,0,0,0,0,0,0,0,0
820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25171,0.250433,-0.61835,0.615203,-1.091526,1.089981,-1.137299,1.131337,-0.684629,0.678302,-0.316919,0.321211,0,0,0,0,0,0,0,0
824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209499,0.208998,-0.588066,0.582573,-1.066002,1.066223,-1.157576,1.152576,-0.720693,0.711825,-0.341931,0.347678,0,0,0,0,0,0,0,0
827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176303,0.176258,-0.566224,0.559223,-1.046091,1.047536,-1.171451,1.166812,-0.747778,0.737339,-0.357822,0.364691,0,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131916,0.132228,-0.538731,0.529581,-1.01846,1.021712,-1.187914,1.183714,-0.784136,0.7716,-0.376175,0.384624,0,0,0,0,0,0,0,0
835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089418,0.089781,-0.51303,0.502243,-0.989913,0.994668,-1.201569,1.197538,-0.82015,0.806092,-0.392671,0.402495,0,0,0,0,0,0,0,0
839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050977,0.051225,-0.489252,0.477345,-0.960356,0.966311,-1.211884,1.207889,-0.855545,0.840449,-0.408667,0.419404,0,0,0,0,0,0,0,0
842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026096,0.026232,-0.472756,0.46049,-0.937657,0.944136,-1.217266,1.213123,-0.881512,0.866069,-0.421136,0.432263,0,0,0,0,0,0,0,0
846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.452662,0.440651,-0.906744,0.913379,-1.221072,1.216464,-0.915299,0.89996,-0.439496,0.450639,0,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.433721,0.422747,-0.873171,0.879162,-1.217787,1.21287,-0.945809,0.931266,-0.459658,0.470326,-0.026426,0.025892,0,0,0,0,0,0
854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.415983,0.40694,-0.839264,0.844058,-1.210703,1.205045,-0.97464,0.962003,-0.482972,0.49229,-0.060772,0.059545,0,0,0,0,0,0
857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.402682,0.395548,-0.813664,0.817311,-1.203127,1.196889,-0.99565,0.984535,-0.502116,0.510286,-0.090379,0.088648,0,0,0,0,0,0
861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.384115,0.379568,-0.779261,0.781108,-1.18988,1.183075,-1.022438,1.01364,-0.529615,0.535977,-0.13318,0.130654,0,0,0,0,0,0
865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.363465,0.361691,-0.744871,0.744823,-1.17375,1.166341,-1.048051,1.041723,-0.55912,0.563606,-0.17767,0.174403,0,0,0,0,0,0
869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33962,0.340404,-0.710608,0.708806,-1.155032,1.147197,-1.072625,1.068567,-0.590359,0.593002,-0.221565,0.217669,0,0,0,0,0,0
872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.318992,0.321394,-0.68521,0.682196,-1.139569,1.131562,-1.090353,1.087905,-0.614787,0.616069,-0.252758,0.248437,0,0,0,0,0,0
876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286844,0.290881,-0.651884,0.647618,-1.117406,1.109303,-1.11308,1.112328,-0.648247,0.648065,-0.290171,0.285462,0,0,0,0,0,0
880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24902,0.253819,-0.619518,0.614481,-1.093987,1.086047,-1.134917,1.13529,-0.682564,0.681368,-0.321344,0.316498,0,0,0,0,0,0
884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207143,0.211966,-0.588304,0.582921,-1.069259,1.061751,-1.155357,1.15631,-0.717539,0.715647,-0.347017,0.342107,0,0,0,0,0,0
887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174289,0.178846,-0.565703,0.560426,-1.049812,1.042625,-1.169381,1.170356,-0.743926,0.741759,-0.363257,0.358556,0,0,0,0,0,0
891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130394,0.134176,-0.537023,0.532213,-1.023013,1.016339,-1.186275,1.186731,-0.779013,0.77685,-0.382175,0.377784,0,0,0,0,0,0
895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.088388,0.091208,-0.510229,0.506127,-0.995092,0.988969,-1.200415,1.199971,-0.813952,0.812084,-0.399063,0.395082,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050375,0.051987,-0.485495,0.482345,-0.965932,0.960536,-1.2113,1.209755,-0.848556,0.847081,-0.415253,0.41153,0,0,0,0,0,0
902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025811,0.026661,-0.468377,0.466114,-0.943308,0.938333,-1.217075,1.214508,-0.874001,0.873037,-0.427713,0.424212,0,0,0,0,0,0
906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.447827,0.44685,-0.912279,0.907898,-1.221553,1.217213,-0.90741,0.907176,-0.445819,0.442645,0,0,0,0,0,0
910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.428874,0.42903,-0.878358,0.874275,-1.218952,1.213004,-0.937547,0.938711,-0.465434,0.462847,-0.027139,0.025173,0,0,0,0
914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.411443,0.412755,-0.843735,0.839865,-1.21232,1.204848,-0.966619,0.969356,-0.487617,0.485635,-0.062413,0.057963,0,0,0,0
917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.398559,0.40078,-0.817468,0.813748,-1.204927,1.196425,-0.98794,0.991776,-0.505812,0.504387,-0.092742,0.086331,0,0,0,0
921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.380694,0.383998,-0.78196,0.778373,-1.192145,1.182353,-1.015026,1.020703,-0.532177,0.531093,-0.136491,0.127454,0,0,0,0
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.360895,0.365148,-0.746713,0.743075,-1.176115,1.165501,-1.041244,1.048232,-0.560545,0.559973,-0.181801,0.170479,0,0,0,0
929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.337894,0.342826,-0.711527,0.707807,-1.157384,1.14636,-1.066507,1.074536,-0.590698,0.590433,-0.226337,0.213251,0,0,0,0
932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317863,0.32308,-0.685552,0.681598,-1.141759,1.130812,-1.084835,1.093326,-0.614439,0.614201,-0.25776,0.24391,0,0,0,0
936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286396,0.29174,-0.651652,0.647346,-1.119233,1.108854,-1.108472,1.117022,-0.647327,0.646933,-0.295134,0.281181,0,0,0,0
940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249043,0.254131,-0.619014,0.614234,-1.09521,1.08605,-1.131316,1.139148,-0.681538,0.6807,-0.325807,0.31298,0,0,0,0
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207433,0.211914,-0.587809,0.582451,-1.06978,1.062364,-1.152747,1.159262,-0.716646,0.714977,-0.350603,0.33978,0,0,0,0
947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174634,0.178609,-0.565343,0.559524,-1.049644,1.04374,-1.167517,1.172729,-0.743397,0.740967,-0.366027,0.357288,0,0,0,0
951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130711,0.13388,-0.537165,0.530697,-1.021855,1.018243,-1.185095,1.188305,-0.779282,0.775684,-0.383824,0.378091,0,0,0,0
955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.088691,0.090855,-0.510924,0.503698,-0.992795,0.991596,-1.199797,1.201235,-0.815278,0.810227,-0.399466,0.396793,0,0,0,0
959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050553,0.051828,-0.486906,0.478982,-0.962661,0.963773,-1.210995,1.210704,-0.850909,0.84437,-0.414507,0.414757,0,0,0,0
962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025867,0.026523,-0.470495,0.462013,-0.939391,0.942075,-1.216786,1.215499,-0.87728,0.869606,-0.42623,0.428382,0,0,0,0
966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.450936,0.441739,-0.907685,0.912118,-1.220865,1.218753,-0.911852,0.902748,-0.443713,0.447755,0,0,0,0
970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.432963,0.423008,-0.87321,0.878743,-1.217552,1.215185,-0.943389,0.932848,-0.463251,0.468149,-0.025693,0.026678,0,0
974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.416559,0.405852,-0.838294,0.844384,-1.209924,1.207975,-0.973816,0.961993,-0.485827,0.490738,-0.059139,0.06142,0,0
977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.404603,0.3934,-0.811853,0.817976,-1.201675,1.200601,-0.996228,0.983373,-0.504704,0.509119,-0.087788,0.091378,0,0
981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.387438,0.375982,-0.776829,0.782763,-1.187696,1.187555,-1.024367,1.010767,-0.531714,0.535062,-0.129613,0.134732,0,0
985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.368347,0.356671,-0.741891,0.747058,-1.170543,1.171859,-1.051411,1.037326,-0.561035,0.562747,-0.17293,0.179826,0,0
989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.345802,0.334247,-0.707567,0.711491,-1.150769,1.15377,-1.077187,1.062774,-0.592143,0.591887,-0.215663,0.224356,0,0
992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.325881,0.31458,-0.682271,0.68499,-1.134648,1.138913,-1.095471,1.081369,-0.616747,0.614694,-0.246163,0.255962,0,0
996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294235,0.28371,-0.649584,0.650383,-1.111651,1.117475,-1.118648,1.105124,-0.650496,0.646048,-0.282712,0.293969,0,0
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256317,0.246895,-0.618436,0.616913,-1.087604,1.094839,-1.140372,1.127954,-0.685387,0.678468,-0.313313,0.325644,0,0
1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213718,0.205784,-0.588813,0.584777,-1.062519,1.070941,-1.160315,1.149296,-0.721001,0.711688,-0.338582,0.351749,0,0
1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180211,0.173396,-0.567504,0.561619,-1.04293,1.05204,-1.173701,1.163931,-0.747979,0.736955,-0.354734,0.368354,0,0
1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135133,0.130028,-0.540611,0.532395,-1.016087,1.025752,-1.189365,1.181284,-0.784049,0.771114,-0.373729,0.387671,0,0
1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091742,0.088226,-0.515305,0.504744,-0.988094,0.998203,-1.202242,1.196037,-0.819998,0.805414,-0.39086,0.404794,0,0
1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052357,0.050343,-0.491577,0.479352,-0.959091,0.969131,-1.211919,1.207271,-0.855536,0.839983,-0.407454,0.421078,0,0
1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026814,0.02572,-0.474774,0.461683,-0.936705,0.946418,-1.216897,1.21326,-0.881715,0.865926,-0.420433,0.433444,0,0
1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.45384,0.440349,-0.905998,0.914987,-1.22025,1.217398,-0.916088,0.900345,-0.439276,0.451505,0,0
1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.433274,0.420498,-0.872239,0.880278,-1.216927,1.214425,-0.94727,0.932531,-0.459957,0.470985,-0.02589,0.025472
1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.413646,0.402256,-0.837866,0.844488,-1.209726,1.207342,-0.977211,0.964029,-0.483409,0.492887,-0.059598,0.058611
1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39911,0.389168,-0.811902,0.817379,-1.202217,1.199528,-0.998796,0.987089,-0.502588,0.510842,-0.088756,0.087334
1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.378878,0.371324,-0.776874,0.780454,-1.189384,1.185961,-1.026183,1.016987,-0.529852,0.5365,-0.131348,0.128913
1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.358222,0.353001,-0.742631,0.744687,-1.172896,1.168942,-1.051954,1.044833,-0.559304,0.563953,-0.175186,0.172775
1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.335333,0.332737,-0.708797,0.708749,-1.154074,1.149903,-1.07585,1.071063,-0.590364,0.592929,-0.219188,0.216432
1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.316666,0.315692,-0.684078,0.682652,-1.13845,1.134161,-1.092597,1.089354,-0.614541,0.615679,-0.250741,0.247901
1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.289066,0.290019,-0.652448,0.649269,-1.115919,1.111678,-1.113374,1.11185,-0.647595,0.646969,-0.289201,0.286469
1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258059,0.26021,-0.622756,0.617854,-1.091835,1.088261,-1.132412,1.132109,-0.681664,0.67944,-0.322073,0.319776
1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223955,0.226778,-0.594517,0.588181,-1.066562,1.063924,-1.149791,1.150268,-0.716564,0.712797,-0.349739,0.348191
1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196454,0.199482,-0.574098,0.566801,-1.046661,1.044921,-1.161819,1.162482,-0.743051,0.738347,-0.367434,0.366703
1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157843,0.16075,-0.547943,0.539353,-1.019131,1.018891,-1.176618,1.177226,-0.778749,0.772814,-0.387677,0.388152
1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117452,0.120055,-0.522532,0.512689,-0.990395,0.99164,-1.190063,1.190566,-0.814602,0.80764,-0.404884,0.406552
1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075435,0.077074,-0.497602,0.486565,-0.960712,0.964172,-1.202134,1.202027,-0.850438,0.842283,-0.419471,0.42279
1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043315,0.04424,-0.478987,0.467018,-0.937726,0.942704,-1.210354,1.209895,-0.877107,0.868112,-0.429364,0.433812
1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.454115,0.441076,-0.906418,0.91349,-1.220378,1.219097,-0.91201,0.901952,-0.441518,0.447542
