position,Mic_07,Mic_08,Mic_09,Mic_10,Mic_11,Mic_12,Mic_13,Mic_14,Mic_15,Mic_16,Mic_17,Mic_18,Mic_19,Mic_20,Mic_21,Mic_22,Mic_23,Mic_24,Mic_25,Mic_26,Mic_27,Mic_28,Mic_29,Mic_30,Mic_31,Mic_32,Mic_33,Mic_34,Mic_35,Mic_36,Mic_37,Mic_38,Mic_39,Mic_40,Mic_41,Mic_42,Mic_43,Mic_44,Mic_45,Mic_46,Mic_47,Mic_48
527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.753818,-0.752155,-1.531990,-1.536389,-0.814706,-0.810704,-0.273849,-0.269439,-1.252124,-1.250172,-1.569179,-1.573403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.565574,-0.564290,-1.602549,-1.607890,-0.905768,-0.901791,-0.201052,-0.196155,-1.231564,-1.229500,-1.642133,-1.645994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.385045,-0.384170,-1.667104,-1.673373,-0.989039,-0.985146,-0.143813,-0.138606,-1.214887,-1.212693,-1.695046,-1.698529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.220987,-0.220531,-1.720348,-1.727373,-1.061949,-1.058028,-0.104901,-0.099469,-1.199703,-1.197544,-1.730271,-1.733399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.114011,-0.113751,-1.749703,-1.757138,-1.108349,-1.104380,-0.089842,-0.084313,-1.187754,-1.185569,-1.746244,-1.749210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.770721,-1.778453,-1.156479,-1.152448,-0.089913,-0.084330,-1.170145,-1.167835,-1.757431,-1.760276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.757802,-1.765486,-1.174019,-1.170023,-0.092373,-0.086980,-1.120226,-1.117846,-1.735695,-1.738588,-0.115561,-0.115465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.731352,-1.738531,-1.190625,-1.186145,-0.117923,-0.113090,-1.053714,-1.051423,-1.694722,-1.697571,-0.263009,-0.262977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.701406,-1.708199,-1.203856,-1.199874,-0.150133,-0.145334,-0.995021,-0.992258,-1.654308,-1.657438,-0.390083,-0.389874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.644871,-1.651125,-1.223065,-1.219212,-0.209338,-0.204663,-0.907387,-0.904419,-1.591592,-1.594917,-0.572802,-0.572339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.568104,-1.573581,-1.246625,-1.242963,-0.283688,-0.279354,-0.811819,-0.808596,-1.523153,-1.526699,-0.762782,-0.762300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.469558,-1.474225,-1.276698,-1.273382,-0.369866,-0.365736,-0.711171,-0.707653,-1.454202,-1.457894,-0.951386,-0.950872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.380555,-1.384457,-1.304962,-1.301876,-0.440078,-0.436321,-0.634116,-0.630341,-1.405092,-1.408799,-1.086298,-1.085919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.240311,-1.243508,-1.352055,-1.349536,-0.538741,-0.535325,-0.531715,-0.527627,-1.347014,-1.350706,-1.250315,-1.250186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.076457,-1.078976,-1.411190,-1.409330,-0.639820,-0.636615,-0.432336,-0.427845,-1.301168,-1.304554,-1.389953,-1.390160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.896080,-0.897986,-1.478263,-1.477143,-0.740431,-0.737345,-0.339256,-0.334420,-1.266107,-1.269214,-1.504796,-1.505407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.754955,-0.756457,-1.530635,-1.530173,-0.814018,-0.811113,-0.275921,-0.270909,-1.245031,-1.247834,-1.575098,-1.576166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.566484,-0.567507,-1.599341,-1.599722,-0.907374,-0.904640,-0.202549,-0.197235,-1.222566,-1.224899,-1.649910,-1.651400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.385945,-0.386356,-1.662314,-1.663168,-0.992920,-0.989862,-0.144617,-0.139668,-1.203796,-1.206134,-1.704700,-1.706191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.221457,-0.221747,-1.713971,-1.716015,-1.067479,-1.065031,-0.105361,-0.099833,-1.187594,-1.189092,-1.741090,-1.743376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.114234,-0.114453,-1.742496,-1.745076,-1.114892,-1.112380,-0.089981,-0.084418,-1.174945,-1.176170,-1.757950,-1.760146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.762894,-1.766070,-1.163674,-1.161119,-0.089870,-0.084259,-1.156920,-1.157778,-1.769607,-1.771651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.749963,-1.753596,-1.181028,-1.178487,-0.092301,-0.086889,-1.107297,-1.107959,-1.747473,-1.749095,-0.115424,-0.115502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.724229,-1.728131,-1.196730,-1.194200,-0.117822,-0.112679,-1.041900,-1.042432,-1.705550,-1.706499,-0.263178,-0.263312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.695050,-1.699121,-1.208937,-1.206373,-0.150328,-0.145358,-0.984195,-0.984551,-1.664165,-1.664543,-0.389789,-0.389961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.639758,-1.643858,-1.226546,-1.224029,-0.209597,-0.204967,-0.898343,-0.898573,-1.599780,-1.599301,-0.572159,-0.572356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.564465,-1.568520,-1.248294,-1.246023,-0.283992,-0.279766,-0.804792,-0.804951,-1.529658,-1.528439,-0.761918,-0.762119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.467333,-1.471250,-1.276624,-1.274610,-0.370052,-0.366274,-0.706381,-0.706358,-1.458943,-1.457122,-0.949959,-0.950100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.379332,-1.383051,-1.303809,-1.302102,-0.440205,-0.436741,-0.630944,-0.630755,-1.408777,-1.406665,-1.084574,-1.084619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.240171,-1.243571,-1.349750,-1.348607,-0.538334,-0.535316,-0.530390,-0.529917,-1.349509,-1.347310,-1.247922,-1.247787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.077153,-1.080125,-1.408475,-1.408016,-0.638717,-0.635967,-0.432630,-0.431654,-1.303051,-1.301086,-1.386829,-1.386395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.896997,-0.899505,-1.475636,-1.475967,-0.738337,-0.735869,-0.340898,-0.339355,-1.267666,-1.266249,-1.500661,-1.499863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.756003,-0.758160,-1.528440,-1.529438,-0.811172,-0.808864,-0.278183,-0.276219,-1.246755,-1.245905,-1.570386,-1.569288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.567440,-0.569124,-1.598120,-1.600044,-0.903435,-0.901264,-0.205236,-0.202706,-1.224829,-1.224690,-1.644304,-1.642833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.386618,-0.387675,-1.662172,-1.665222,-0.987734,-0.985856,-0.147472,-0.144056,-1.207263,-1.207843,-1.698205,-1.696375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.221886,-0.222426,-1.715552,-1.719226,-1.061607,-1.059690,-0.107685,-0.104277,-1.191766,-1.192852,-1.734087,-1.731863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.114426,-0.114729,-1.745389,-1.749627,-1.108185,-1.106539,-0.091269,-0.087494,-1.180089,-1.181285,-1.750552,-1.748214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.767728,-1.772614,-1.156396,-1.154932,-0.089589,-0.085622,-1.163619,-1.164576,-1.762068,-1.759599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
670,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.756639,-1.762014,-1.173379,-1.172118,-0.090127,-0.086216,-1.116254,-1.116519,-1.740672,-1.738202,-0.113145,-0.113676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.732500,-1.738236,-1.188742,-1.187948,-0.113291,-0.109704,-1.053145,-1.052306,-1.699755,-1.697423,-0.257905,-0.259152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.704591,-1.710477,-1.200950,-1.200456,-0.143947,-0.140681,-0.997088,-0.995151,-1.659469,-1.657216,-0.382175,-0.383982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.650764,-1.656677,-1.218841,-1.218726,-0.200902,-0.198135,-0.913293,-0.909744,-1.596597,-1.594463,-0.561443,-0.564035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.576618,-1.582461,-1.241141,-1.241481,-0.273207,-0.271166,-0.821366,-0.816228,-1.528146,-1.526108,-0.748438,-0.751840,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.480152,-1.485807,-1.270132,-1.270912,-0.357816,-0.356505,-0.723864,-0.717202,-1.459097,-1.457022,-0.934361,-0.938504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.392321,-1.397709,-1.297941,-1.299019,-0.427265,-0.426548,-0.648528,-0.640858,-1.410070,-1.407927,-1.068069,-1.072683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.252820,-1.257778,-1.344749,-1.346251,-0.525373,-0.525485,-0.547353,-0.538659,-1.352187,-1.349782,-1.231276,-1.236461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.088720,-1.093073,-1.404344,-1.406126,-0.626632,-0.627367,-0.447661,-0.438256,-1.306680,-1.303736,-1.371427,-1.376949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.907074,-0.910738,-1.472526,-1.474446,-0.727996,-0.729306,-0.353137,-0.343347,-1.272088,-1.268461,-1.487847,-1.493567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
